0.15,0.97,-0.28,255,1,1,1,1,1020,0,1,1,0
0.02,0.98,-0.18,255,1,1,1,1,1021,0,1,1,0
0.07,0.98,-0.34,255,1,1,1,1,1020,0,1,1,0
0.07,0.97,-0.32,255,1,1,1,1,1020,0,1,1,0
0.06,0.94,-0.3,255,1,1,1,1,1020,0,1,1,0
0.03,0.96,-0.33,255,1,1,1,1,1020,0,1,1,0
0.06,0.97,-0.29,255,1,1,1,1,1020,0,1,1,0
0.05,0.95,-0.31,255,1,1,1,1,1021,0,1,1,0
0.07,0.96,-0.32,255,1,1,1,1,1020,0,1,1,0
0.1,0.91,-0.3,255,1,1,1,1,1021,0,1,1,0
0.04,0.95,-0.29,255,1,1,1,1,1020,0,1,1,0
0.04,0.99,-0.3,255,1,1,1,1,1021,0,1,1,0
0.04,0.96,-0.3,255,1,1,1,1,1020,0,1,1,0
0.04,0.95,-0.3,255,1,1,1,1,1021,0,1,1,0
0.03,0.96,-0.28,255,1,1,1,1,1020,0,1,1,0
0.05,0.96,-0.29,255,1,1,1,1,1021,0,1,1,0
0.04,0.98,-0.29,255,1,1,1,1,1020,0,1,1,0
0.02,0.93,-0.26,255,1,1,1,1,1021,0,1,1,0
0.03,0.96,-0.27,255,1,1,1,1,1021,0,1,1,0
0.02,0.97,-0.26,255,1,1,1,1,1020,0,1,1,0
0.02,0.97,-0.27,255,1,1,1,1,1020,0,1,1,0
0.02,0.99,-0.28,255,1,1,1,1,1020,0,1,1,0
0.02,0.98,-0.25,255,1,1,1,1,1020,0,1,1,0
0.03,0.95,-0.26,255,1,1,1,1,1021,0,1,1,0
0.04,0.96,-0.26,255,1,1,1,1,1021,0,1,1,0
0.03,0.95,-0.26,255,1,1,1,1,1021,0,1,1,0
0.04,0.95,-0.26,255,1,1,1,1,1020,0,1,1,0
0.01,0.97,-0.25,255,1,1,1,1,1020,0,1,1,0
0.03,0.96,-0.26,255,1,1,1,1,1020,0,1,1,0
0.02,0.96,-0.26,255,1,1,1,1,1020,0,1,1,0
0.02,0.95,-0.24,255,1,1,1,1,1020,0,1,1,0
0.03,0.96,-0.25,255,1,1,1,1,1020,0,1,1,0
0.04,0.96,-0.25,255,1,1,1,1,1020,0,1,1,0
0.03,0.96,-0.26,255,1,1,1,1,1020,0,1,1,0
0.0,0.98,-0.24,255,1,1,1,1,1021,0,1,1,0
0.02,0.98,-0.26,255,1,1,1,1,1020,0,1,1,0
0.04,0.96,-0.25,255,1,1,1,1,1020,0,1,1,0
0.02,0.95,-0.25,255,1,1,1,1,1020,0,1,1,0
0.02,0.96,-0.24,255,1,1,1,1,1021,0,1,1,0
0.24,0.96,-0.33,255,1,1,1,1,1020,0,1,1,0
0.05,0.99,-0.22,255,1,1,1,1,1021,0,1,1,0
0.04,0.97,-0.17,255,1,1,1,1,1021,0,1,1,0
0.03,0.94,-0.13,255,1,1,1,1,1020,0,1,1,0
0.07,0.98,-0.13,255,1,1,1,1,1021,0,1,1,0
