0,1,2,3,4,5,6,7,8,9,10,11,12
0.42,0.8,0.13,42,64,67,26,69,1023,0,1,1,1
0.46,0.87,0.14,47,74,67,26,74,1023,0,1,1,1
0.36,0.88,0.13,49,76,75,23,75,1023,0,1,1,1
0.43,0.88,0.17,45,77,74,26,79,1020,0,1,1,1
0.44,0.88,0.17,52,69,74,26,79,1023,0,1,1,1
0.41,0.89,0.21,49,76,74,26,77,1021,0,1,1,1
0.42,0.89,0.16,49,76,77,24,79,1023,0,1,1,1
0.43,0.89,0.19,54,77,74,26,74,1023,0,1,1,1
0.38,0.89,0.16,56,74,77,26,77,1023,0,1,1,1
0.43,0.87,0.21,52,77,70,26,77,1022,0,1,1,1
0.41,0.88,0.19,56,76,74,27,79,1023,0,1,1,1
0.41,0.89,0.19,42,74,72,30,75,1023,0,0,1,1
0.41,0.88,0.18,52,76,75,27,75,1023,0,0,1,1
0.42,0.88,0.18,52,79,72,29,77,1023,0,0,1,1
0.44,0.89,0.17,54,76,74,24,75,1023,0,0,1,1
0.42,0.88,0.18,47,77,74,27,80,1022,0,0,1,1
0.47,0.87,0.14,52,74,74,26,82,1023,0,1,1,1
0.44,0.9,0.15,52,82,80,26,79,1023,0,1,1,1
0.42,0.87,0.17,52,82,80,23,80,1023,0,1,1,1
0.5,0.85,0.17,52,87,81,26,77,1023,0,1,1,1
0.45,0.85,0.17,56,89,72,29,74,1023,0,1,1,1
0.41,0.88,0.12,52,94,67,27,77,1021,0,1,1,1
0.43,0.9,0.17,59,94,74,29,79,1023,0,1,1,1
0.45,0.91,0.13,52,96,74,32,75,1023,0,1,1,1
0.44,0.91,0.14,54,97,72,30,75,1023,0,1,1,1
0.44,0.9,0.16,54,101,70,29,77,1023,0,1,1,1
0.43,0.89,0.14,56,97,67,27,77,1023,0,1,1,1
0.42,0.89,0.15,52,97,72,30,80,1022,0,1,1,1
0.43,0.89,0.15,52,92,70,32,75,1023,0,1,1,1
0.42,0.88,0.16,54,94,70,29,79,1023,0,1,1,1
0.42,0.88,0.15,54,94,72,30,79,1023,0,1,1,1
0.42,0.89,0.15,59,94,72,27,77,1023,0,1,1,1
0.43,0.89,0.16,56,97,69,32,79,1023,0,1,1,1
0.42,0.89,0.16,56,94,70,29,80,1022,0,1,1,1
0.42,0.89,0.16,59,94,72,32,79,1023,0,1,1,1
0.42,0.89,0.18,54,94,72,30,80,1023,0,1,1,1
0.43,0.88,0.16,56,97,70,30,74,1023,0,1,1,1
0.43,0.89,0.16,56,97,72,30,79,1023,0,1,1,1
0.41,0.89,0.18,56,94,70,29,79,1023,0,1,1,1
0.41,0.89,0.17,54,94,74,27,80,1023,0,1,1,1
0.43,0.89,0.15,56,92,70,32,79,1023,0,1,1,1
0.41,0.89,0.15,59,94,72,30,79,1023,0,1,1,1
0.41,0.89,0.16,54,94,70,32,79,1023,0,1,1,1
0.42,0.88,0.16,61,94,72,27,77,1023,0,1,1,1
0.42,0.88,0.15,59,92,72,30,79,1023,0,1,1,1
0.43,0.87,0.15,56,94,69,29,80,1021,0,1,1,1
0.43,0.89,0.12,59,94,72,33,79,1023,0,1,1,1
0.4,0.89,0.16,47,94,72,33,77,1023,0,1,1,1
0.42,0.92,0.15,56,96,72,32,79,1023,0,1,1,1
0.42,0.9,0.16,54,96,72,32,79,1023,0,1,1,1
0.42,0.9,0.17,56,94,70,29,80,1023,0,1,1,1
0.42,0.89,0.14,59,96,72,30,80,1022,0,1,1,1
0.41,0.89,0.16,56,89,70,30,84,1023,0,1,1,1
0.42,0.89,0.16,59,94,70,30,80,1023,0,1,1,1
0.43,0.9,0.15,54,94,72,27,82,1023,0,1,1,1
0.42,0.89,0.15,56,96,70,30,75,1023,0,1,1,1
0.43,0.9,0.16,59,94,72,30,80,1023,0,1,1,1
0.44,0.89,0.17,59,96,70,29,80,1021,0,1,1,1
0.43,0.9,0.16,54,94,72,30,84,1021,0,1,1,1
0.43,0.89,0.16,56,92,70,32,79,1023,0,1,1,1
0.43,0.89,0.16,56,94,74,30,80,1021,0,1,1,1
0.42,0.89,0.17,56,94,74,30,80,1023,0,1,1,1
0.42,0.89,0.16,61,96,72,30,79,1023,0,1,1,1
0.42,0.89,0.16,63,92,72,30,80,1023,0,1,1,1
0.41,0.89,0.15,61,94,66,30,80,1021,0,1,1,1
0.42,0.89,0.17,61,96,70,30,82,1023,0,1,1,1
0.42,0.89,0.15,54,94,70,29,79,1023,0,1,1,1
0.42,0.91,0.15,61,94,72,33,80,1023,0,1,1,1
0.44,0.89,0.14,56,97,69,33,80,1023,0,1,1,1
0.41,0.9,0.14,61,94,72,24,80,1023,0,1,1,1
0.43,0.88,0.15,54,97,72,30,82,1022,0,1,1,1
0.43,0.88,0.16,59,89,70,30,84,1023,0,1,1,1
0.39,0.9,0.16,56,94,70,32,80,1022,0,1,1,1
0.44,0.89,0.15,56,94,72,29,84,1023,0,1,1,1
0.41,0.89,0.16,56,97,70,32,74,1023,0,1,1,1
0.43,0.89,0.15,59,94,72,30,80,1023,0,1,1,1
0.44,0.89,0.15,59,96,70,29,79,1022,0,1,1,1
0.24,0.97,-0.01,171,77,255,255,255,930,1,1,1,1
0.23,0.96,0.01,164,77,255,255,255,934,1,1,1,1
0.24,0.97,-0.0,171,81,255,255,255,931,1,1,1,1
0.22,0.96,0.0,173,77,255,253,255,931,1,1,1,1
0.23,0.97,0.01,171,77,255,253,255,931,1,1,1,1
0.25,0.97,0.01,171,77,255,253,255,930,1,1,1,1
0.26,0.96,-0.0,171,77,255,253,255,932,1,1,1,1
0.24,0.96,0.0,173,76,255,253,255,931,1,1,1,1
0.26,0.97,0.0,171,76,255,253,255,929,1,1,1,1
0.25,0.97,0.02,171,81,255,255,255,931,1,1,1,1
0.25,0.95,0.01,143,76,255,253,255,930,1,1,1,1
0.26,0.97,0.01,157,77,255,255,255,930,1,1,1,1
0.27,0.96,-0.0,161,77,255,255,255,931,1,1,1,1
0.26,0.95,0.02,161,71,255,255,255,931,1,1,1,1
0.27,0.96,-0.0,161,77,255,255,255,931,1,1,1,1
0.27,0.96,0.02,166,77,255,255,255,931,1,1,1,1
0.26,0.94,0.01,164,76,255,255,255,931,1,1,1,1
0.25,0.94,0.02,161,79,255,255,255,931,1,1,1,1
0.28,0.94,-0.01,159,81,255,255,255,930,1,1,1,1
0.3,0.94,0.01,159,77,255,255,255,931,1,1,1,1
0.33,0.93,-0.06,168,77,255,252,255,931,1,1,1,1
0.33,0.93,-0.1,166,77,255,252,255,929,1,1,1,1
0.28,0.94,0.04,164,77,255,250,255,931,1,1,1,1
0.28,0.96,0.01,164,79,255,249,255,931,1,1,1,1
0.24,0.97,0.06,161,79,255,250,255,930,1,1,1,1
0.26,0.96,0.05,161,77,255,249,255,931,1,1,1,1
0.25,0.96,0.04,166,79,255,246,255,931,1,1,1,1
0.27,0.93,0.07,166,79,255,246,255,929,1,1,1,1
0.24,0.93,-0.01,164,77,255,249,255,931,1,1,1,1
0.27,0.95,-0.01,166,79,255,249,255,930,1,1,1,1
0.29,0.98,-0.01,166,77,255,250,255,933,1,1,1,1
0.27,0.95,0.01,164,79,255,250,255,932,1,1,1,1
0.28,0.95,0.02,166,77,255,249,255,930,1,1,1,1
0.28,0.96,0.0,166,77,255,250,255,932,1,1,1,1
0.3,0.94,0.02,166,81,255,250,255,932,1,1,1,1
0.26,0.95,0.03,166,77,255,249,255,929,1,1,1,1
0.29,0.96,0.02,166,77,255,249,255,929,1,1,1,1
0.28,0.96,0.0,166,79,255,249,255,931,1,1,1,1
0.29,0.97,0.01,168,76,255,249,255,931,1,1,1,1
0.28,0.96,0.01,166,77,255,249,255,931,1,1,1,1
0.27,0.96,0.01,171,76,255,249,255,931,1,1,1,1
0.28,0.94,0.01,166,76,255,249,255,931,1,1,1,1
0.28,0.95,0.02,166,81,255,249,255,931,1,1,1,1
0.29,0.95,0.01,166,81,255,250,255,931,1,1,1,1
0.28,0.96,0.02,164,77,255,250,255,931,1,1,1,1
0.28,0.96,0.03,166,79,255,249,255,931,1,1,1,1
0.28,0.96,0.02,161,79,255,249,255,930,1,1,1,1
0.28,0.96,0.01,164,77,255,249,255,931,1,1,1,1
0.3,0.94,-0.01,168,79,255,246,255,931,1,1,1,1
0.29,0.96,0.01,168,79,255,249,255,931,1,1,1,1
0.29,0.96,0.01,164,77,255,246,255,931,1,1,1,1
0.29,0.95,-0.0,168,77,255,247,255,931,1,1,1,1
0.29,0.95,0.0,164,81,255,250,255,931,1,1,1,1
0.29,0.96,0.0,164,79,255,250,255,935,1,1,1,1
0.29,0.94,-0.01,166,79,255,247,255,929,1,1,1,1
0.31,0.96,0.01,124,81,255,250,255,932,1,1,1,1
0.29,0.96,-0.0,133,84,255,249,255,931,1,1,1,1
0.29,0.95,-0.0,124,79,255,250,255,931,1,1,1,1
0.28,0.94,-0.01,124,81,255,250,255,931,1,1,1,1
0.3,0.94,-0.01,112,79,255,250,255,931,1,1,1,1
0.3,0.94,-0.01,112,79,255,249,255,932,1,1,1,1
0.3,0.94,-0.03,115,82,255,249,255,931,1,1,1,1
0.32,0.93,-0.02,126,81,255,249,255,931,1,1,1,1
0.29,0.95,-0.01,108,81,255,250,255,931,1,1,1,1
0.32,0.96,-0.06,129,84,255,249,255,931,1,1,1,1
0.3,0.95,-0.06,124,84,255,249,255,928,1,1,1,1
0.31,0.95,-0.05,105,82,255,247,255,931,1,1,1,1
0.31,0.94,-0.04,117,84,255,246,255,931,1,1,1,1
0.33,0.95,-0.05,129,84,255,246,255,930,1,1,1,1
0.31,0.93,-0.06,126,84,255,244,255,935,1,1,1,1
0.31,0.94,-0.06,119,84,255,246,255,931,1,1,1,1
0.3,0.94,-0.09,124,84,255,249,255,933,1,1,1,1
0.28,0.96,-0.05,124,89,255,249,255,931,1,1,1,1
0.31,0.95,-0.06,131,84,255,246,255,931,1,1,1,1
0.29,0.97,-0.08,131,86,255,246,255,929,1,1,1,1
0.31,0.93,-0.03,131,82,255,247,255,932,1,1,1,1
0.33,0.94,-0.06,122,79,255,246,255,931,1,1,1,1
0.31,0.95,-0.05,126,84,255,244,255,931,1,1,1,1
0.31,0.94,-0.05,133,84,255,244,255,931,1,1,1,1
0.32,0.95,-0.06,122,86,255,246,255,931,1,1,1,1
0.32,0.95,-0.07,126,86,255,243,255,931,1,1,1,1
0.33,0.94,-0.07,133,86,255,244,255,929,1,1,1,1
0.31,0.95,-0.05,129,86,255,243,255,933,1,1,1,1
0.32,0.95,-0.07,131,86,255,244,255,931,1,1,1,1
0.31,0.94,-0.07,129,86,255,244,255,933,1,1,1,1
0.32,0.93,-0.07,131,89,255,246,255,932,1,1,1,1
0.3,0.95,-0.05,131,86,255,244,255,930,1,1,1,1
0.31,0.94,-0.03,133,86,255,243,255,931,1,1,1,1
0.31,0.96,-0.07,133,86,255,240,255,931,1,1,1,1
0.29,0.95,-0.02,131,79,255,243,255,931,1,1,1,1
0.31,0.95,-0.09,131,87,255,243,255,931,1,1,1,1
0.31,0.95,-0.05,126,89,255,243,255,930,1,1,1,1
0.33,0.92,-0.09,122,86,255,244,255,931,1,1,1,1
0.28,0.99,0.01,136,86,255,240,255,931,1,1,1,1
0.31,0.94,-0.02,133,86,255,243,255,930,1,1,1,1
0.3,0.95,-0.0,129,86,255,241,255,932,1,1,1,1
0.3,0.94,-0.02,133,86,255,241,255,931,1,1,1,1
0.31,0.95,-0.01,131,86,255,246,255,933,1,1,1,1
0.33,0.94,0.0,131,89,255,246,255,931,1,1,1,1
0.34,0.93,-0.01,131,86,255,243,255,929,1,1,1,1
-0.72,0.62,-0.2,241,255,53,57,87,931,1,0,1,1
-0.72,0.61,-0.21,241,255,51,54,85,929,1,0,1,1
-0.71,0.61,-0.19,241,255,53,57,87,932,1,0,1,1
-0.71,0.61,-0.19,241,255,58,52,88,935,1,0,1,1
-0.72,0.62,-0.19,243,255,54,49,87,931,1,0,1,1
-0.71,0.62,-0.2,238,255,54,55,92,929,1,0,1,1
-0.7,0.61,-0.2,234,255,54,58,85,931,1,0,1,1
-0.71,0.61,-0.21,241,255,54,55,85,931,1,0,1,1
-0.72,0.61,-0.2,241,255,54,55,87,931,1,0,1,1
-0.73,0.61,-0.21,241,255,54,55,88,931,1,0,1,1
-0.72,0.6,-0.22,241,255,58,55,88,932,1,0,1,1
-0.71,0.6,-0.2,245,255,58,55,88,931,1,0,1,1
-0.73,0.6,-0.2,241,255,51,54,88,929,1,0,1,1
-0.72,0.62,-0.2,241,255,56,55,88,931,1,0,1,1
-0.72,0.6,-0.19,241,255,56,55,88,935,1,0,1,1
-0.73,0.61,-0.22,245,255,54,49,88,931,1,0,1,1
-0.73,0.61,-0.2,243,255,54,55,92,932,1,0,1,1
-0.72,0.61,-0.2,234,255,56,58,90,931,1,0,1,1
-0.72,0.61,-0.21,241,255,56,55,82,931,1,0,1,1
-0.71,0.61,-0.22,238,255,56,55,90,930,1,0,1,1
-0.73,0.61,-0.22,238,255,54,55,87,931,1,0,1,1
-0.72,0.62,-0.19,241,255,56,57,88,931,1,0,1,1
-0.73,0.61,-0.22,243,255,59,55,88,931,1,0,1,1
-0.72,0.62,-0.22,243,255,56,55,93,931,1,0,1,1
-0.71,0.61,-0.2,241,255,59,54,88,929,1,0,1,1
-0.71,0.61,-0.21,241,255,53,55,88,931,1,0,1,1
-0.72,0.6,-0.2,241,255,50,55,88,930,1,0,1,1
-0.74,0.62,-0.2,241,255,56,55,90,933,1,0,1,1
-0.73,0.61,-0.19,238,255,59,54,92,933,1,0,1,1
-0.74,0.61,-0.2,243,255,56,51,88,931,1,0,1,1
-0.72,0.6,-0.2,238,255,58,55,92,931,1,0,1,1
-0.73,0.62,-0.2,234,255,56,60,87,931,1,0,1,1
-0.78,0.6,-0.2,238,255,56,57,85,931,1,0,1,1
-0.84,0.49,-0.23,238,255,58,58,88,931,1,0,1,1
-0.72,0.63,-0.17,238,255,56,55,90,931,1,0,1,1
-0.71,0.64,-0.19,236,255,58,57,92,929,1,0,1,1
-0.77,0.52,-0.18,236,255,53,60,90,931,1,0,1,1
-0.74,0.57,-0.12,236,255,51,57,90,931,1,0,1,1
-0.78,0.55,-0.16,236,255,56,61,90,933,1,0,1,1
-0.78,0.55,-0.14,206,255,59,55,93,934,1,0,1,1
-0.79,0.52,-0.13,199,255,58,48,92,931,1,0,1,1
-0.85,0.53,-0.15,213,255,58,55,95,930,1,0,1,1
-0.77,0.55,-0.13,201,255,58,57,92,931,1,0,1,1
-0.77,0.6,-0.16,217,255,56,54,75,931,1,0,1,0
-0.8,0.56,-0.15,217,255,56,58,90,931,1,0,1,1
-0.77,0.58,-0.14,222,255,56,55,80,931,1,0,1,0
-0.67,0.65,-0.19,220,255,59,58,90,931,1,0,1,0
-0.78,0.54,-0.15,220,255,53,58,90,931,1,0,1,0
-0.79,0.53,-0.19,224,255,54,61,90,931,1,0,1,0
-0.77,0.57,-0.16,224,255,59,61,90,930,1,0,1,1
-0.77,0.59,-0.15,210,255,58,61,92,932,1,0,1,1
-0.72,0.62,-0.13,213,255,59,60,92,931,1,0,1,1
-0.74,0.62,-0.24,217,255,59,61,93,932,1,0,1,1
-0.73,0.6,-0.13,213,255,64,60,95,931,1,0,1,1
-0.78,0.56,-0.14,217,255,61,63,92,931,1,0,1,1
-0.73,0.58,-0.11,213,255,61,61,93,928,1,0,1,1
-0.75,0.58,-0.12,210,255,61,65,90,931,1,0,1,1
-0.81,0.49,-0.07,213,255,61,63,88,930,1,0,1,0
-0.77,0.57,-0.1,217,255,62,63,93,931,1,0,1,1
-0.74,0.59,-0.13,213,255,61,64,97,931,1,0,1,0
-0.79,0.56,-0.1,215,255,62,64,93,929,1,0,1,0
-0.83,0.58,-0.07,215,255,58,64,92,931,1,0,1,0
-0.81,0.55,-0.15,213,255,61,63,92,931,1,0,1,0
-0.77,0.57,-0.11,220,255,61,65,92,933,1,0,1,1
-0.77,0.57,-0.14,213,255,64,61,93,934,1,0,1,1
-0.81,0.55,-0.08,215,255,62,57,92,931,1,0,1,1
-0.75,0.57,-0.13,208,255,62,63,97,929,1,0,1,1
-0.81,0.55,-0.12,206,255,61,64,90,931,1,0,1,1
-0.79,0.56,-0.12,213,255,61,63,87,931,1,0,1,1
-0.8,0.53,-0.12,210,255,62,63,93,931,1,0,1,1
-0.76,0.51,-0.13,208,255,62,63,93,931,1,0,1,1
-0.79,0.57,-0.15,208,255,62,64,93,931,1,0,1,1
-0.76,0.57,-0.14,210,255,62,63,92,931,1,0,1,1
-0.76,0.54,-0.11,210,255,61,61,93,929,1,0,1,1
-0.8,0.53,-0.11,210,255,62,63,93,930,1,0,1,1
-0.8,0.52,-0.11,210,255,61,61,92,934,1,0,1,1
-0.79,0.55,-0.12,210,255,62,57,92,931,1,0,1,1
-0.79,0.53,-0.12,215,255,62,63,95,930,1,0,1,1
-0.79,0.54,-0.13,208,255,64,60,95,931,1,0,1,1
-0.79,0.55,-0.13,213,255,64,61,90,931,1,0,1,1
-0.79,0.54,-0.11,210,255,62,61,95,930,1,0,1,1
-0.77,0.56,-0.12,208,255,61,61,92,931,1,0,1,1
-0.77,0.56,-0.13,210,255,62,63,88,931,1,0,1,1
-0.77,0.56,-0.12,215,255,64,61,93,931,1,0,1,1
-0.78,0.55,-0.13,210,255,61,61,97,931,1,0,1,1
-0.78,0.56,-0.13,213,255,66,61,93,930,1,0,1,1
-0.78,0.55,-0.12,210,255,59,63,93,931,1,0,1,1
-0.78,0.55,-0.1,210,255,58,61,93,930,1,0,1,1
-0.75,0.53,-0.12,213,255,62,61,93,933,1,0,1,1
-0.79,0.56,-0.15,210,255,62,61,92,933,1,0,1,1
-0.78,0.54,-0.13,215,255,62,57,92,931,1,0,1,1
-0.78,0.52,-0.1,210,255,62,61,93,929,1,0,1,1
-0.79,0.57,-0.16,206,255,62,64,92,931,1,0,1,1
-0.78,0.56,-0.12,213,255,64,61,92,930,1,0,1,1
-0.8,0.53,-0.13,215,255,62,61,93,931,1,0,1,1
-0.79,0.55,-0.13,213,255,62,61,97,932,1,0,1,1
-0.78,0.54,-0.1,213,255,64,61,93,931,1,0,1,1
-0.8,0.51,-0.13,213,255,62,61,93,931,1,0,1,1
-0.81,0.53,-0.13,213,255,56,63,95,930,1,0,1,1
-0.8,0.53,-0.12,213,255,62,61,93,930,1,0,1,1
-0.8,0.35,-0.34,217,255,255,54,72,931,1,1,0,1
-0.87,0.3,-0.37,215,255,255,61,74,931,1,1,0,1
-0.84,0.38,-0.4,206,255,255,57,74,935,1,1,0,1
-0.85,0.35,-0.35,210,255,255,54,72,931,1,1,0,1
-0.85,0.36,-0.35,213,255,255,61,72,931,1,1,0,1
-0.82,0.35,-0.36,206,255,255,58,74,934,1,1,0,1
-0.83,0.34,-0.33,213,255,255,58,74,931,1,1,0,1
-0.84,0.36,-0.35,213,255,255,64,74,933,1,1,0,1
-0.84,0.36,-0.37,210,255,255,61,77,932,1,1,0,1
-0.84,0.36,-0.35,210,255,255,60,75,930,1,1,0,1
-0.81,0.36,-0.33,210,255,255,64,75,933,1,1,0,1
-0.82,0.36,-0.35,206,255,255,61,75,934,1,1,0,1
-0.84,0.35,-0.34,208,255,255,60,75,929,1,1,0,1
-0.85,0.36,-0.38,208,255,255,64,75,932,1,1,0,1
-0.83,0.38,-0.36,206,255,255,63,74,933,1,1,0,1
-0.84,0.36,-0.34,208,255,255,60,74,931,1,1,0,1
-0.83,0.34,-0.32,208,255,255,63,75,932,1,1,0,1
-0.83,0.36,-0.34,206,255,255,64,72,932,1,1,0,1
-0.85,0.36,-0.36,206,255,255,60,72,930,1,1,0,1
-0.86,0.35,-0.36,206,255,255,61,74,930,1,1,0,1
-0.84,0.36,-0.35,206,255,255,63,72,932,1,1,0,1
-0.85,0.36,-0.39,206,255,255,60,74,929,1,1,0,1
-0.84,0.35,-0.35,206,255,255,61,75,930,1,1,0,1
-0.82,0.33,-0.34,208,255,255,64,75,932,1,1,0,1
-0.86,0.35,-0.37,208,255,255,60,74,930,1,1,0,1
-0.82,0.36,-0.39,208,255,255,61,75,929,1,1,0,1
-0.83,0.36,-0.36,206,255,255,63,74,931,1,1,0,1
-0.84,0.36,-0.37,206,255,255,60,75,929,1,1,0,1
-0.82,0.37,-0.37,203,255,255,60,75,929,1,1,0,1
-0.83,0.35,-0.37,201,255,255,61,74,932,1,1,0,1
-0.82,0.35,-0.38,201,255,255,61,75,929,1,1,0,1
-0.85,0.36,-0.37,201,255,255,60,75,929,1,1,0,1
-0.82,0.34,-0.37,201,255,255,61,74,931,1,1,0,1
-0.82,0.34,-0.36,201,255,255,61,75,931,1,1,0,1
-0.84,0.36,-0.39,201,255,255,60,75,930,1,1,0,1
-0.83,0.35,-0.39,203,255,255,61,75,931,1,1,0,1
-0.82,0.35,-0.37,206,255,255,61,77,931,1,1,0,1
-0.82,0.36,-0.38,199,255,255,61,75,930,1,1,0,1
-0.83,0.35,-0.36,199,255,255,61,75,931,1,1,0,1
-0.84,0.36,-0.38,196,255,255,61,75,931,1,1,0,1
-0.82,0.35,-0.36,199,255,255,61,75,930,1,1,0,1
-0.83,0.34,-0.36,199,255,255,63,75,931,1,1,0,1
-0.91,0.37,-0.37,199,255,255,63,79,930,1,1,0,1
-0.86,0.43,-0.26,196,255,255,63,77,930,1,1,0,1
-0.88,0.31,-0.28,194,255,255,61,75,932,1,1,0,1
-0.8,0.46,-0.31,194,255,255,60,80,930,1,1,0,1
-0.84,0.44,-0.28,189,255,255,63,77,931,1,1,0,1
-0.81,0.45,-0.29,192,255,255,64,80,931,1,1,0,1
-0.81,0.48,-0.25,199,255,255,63,82,931,1,1,0,1
-0.77,0.49,-0.24,192,255,255,64,79,931,1,1,0,1
-0.81,0.52,-0.25,194,255,255,63,79,931,1,1,0,1
-0.82,0.47,-0.25,192,255,255,63,82,931,1,1,0,1
-0.83,0.43,-0.25,192,255,255,61,77,931,1,1,0,1
-0.82,0.44,-0.26,194,255,255,63,77,931,1,1,0,1
-0.82,0.45,-0.28,192,255,255,63,79,930,1,1,0,1
-0.82,0.43,-0.28,192,255,255,61,77,931,1,1,0,1
-0.82,0.45,-0.27,194,255,255,64,77,932,1,1,0,1
-0.79,0.41,-0.24,192,255,255,64,80,931,1,1,0,1
-0.87,0.45,-0.32,189,255,255,64,77,931,1,1,0,1
-0.69,0.38,-0.2,189,255,255,65,77,931,1,1,0,1
-0.83,0.52,-0.31,189,255,255,63,84,930,1,1,0,1
-0.81,0.43,-0.23,189,255,255,63,79,931,1,1,0,1
-0.83,0.47,-0.22,194,255,255,64,80,931,1,1,0,1
-0.83,0.46,-0.27,192,255,255,63,82,932,1,1,0,1
-0.84,0.43,-0.24,194,255,255,63,79,930,1,1,0,1
-0.84,0.44,-0.23,196,255,255,64,80,931,1,1,0,1
-0.79,0.44,-0.22,192,255,255,64,80,930,1,1,0,1
-0.81,0.51,-0.22,192,255,255,65,75,931,1,1,0,1
-0.82,0.45,-0.21,196,255,255,63,80,931,1,1,0,1
-0.83,0.45,-0.21,192,255,255,64,82,930,1,1,0,1
-0.81,0.43,-0.2,189,255,255,64,75,931,1,1,0,1
-0.79,0.43,-0.22,192,255,255,64,80,931,1,1,0,1
-0.89,0.44,-0.24,187,255,255,65,79,931,1,1,0,1
-0.81,0.42,-0.23,189,255,255,64,79,930,1,1,0,1
-0.84,0.43,-0.22,189,255,255,64,80,931,1,1,0,1
-0.83,0.44,-0.22,182,255,255,65,79,931,1,1,0,1
-0.82,0.48,-0.26,189,255,255,64,74,930,1,1,0,1
-0.8,0.48,-0.28,189,255,255,65,80,930,1,1,0,1
-0.75,0.5,-0.21,182,255,255,67,79,929,1,1,0,1
-0.79,0.48,-0.21,187,255,255,64,77,930,1,1,0,1
-0.84,0.47,-0.2,182,255,255,64,84,931,1,1,0,1
-0.85,0.45,-0.21,182,255,255,67,79,931,1,1,0,1
-0.81,0.47,-0.22,187,255,255,64,79,931,1,1,0,1
-0.87,0.5,-0.24,182,255,255,64,82,930,1,1,0,1
-0.85,0.44,-0.23,182,255,255,67,77,931,1,1,0,1
-0.81,0.45,-0.2,189,255,255,64,79,930,1,1,0,1
-0.78,0.52,-0.25,182,255,255,64,82,929,1,1,0,1
-0.78,0.47,-0.11,175,255,255,67,79,931,1,1,0,1
-0.82,0.43,-0.29,189,255,255,65,79,931,1,1,0,1
-0.84,0.49,-0.15,182,255,255,65,84,930,1,1,0,1
-0.83,0.42,-0.29,182,255,255,64,80,931,1,1,0,1
-0.77,0.45,-0.22,187,255,255,63,80,931,1,1,0,1
-0.82,0.47,-0.18,182,255,255,65,84,929,1,1,0,1
-0.81,0.47,-0.23,182,255,255,65,84,931,1,1,0,1
-0.81,0.46,-0.23,189,255,255,63,80,931,1,1,0,1
-0.82,0.47,-0.21,180,255,255,64,82,930,1,1,0,1
-0.83,0.45,-0.19,180,255,255,64,84,931,1,1,0,1
-0.84,0.44,-0.19,185,255,255,63,82,932,1,1,0,1
-0.84,0.45,-0.19,187,255,255,63,84,929,1,1,0,1
-0.82,0.47,-0.24,189,255,255,63,84,931,1,1,0,1
0.29,0.91,0.28,159,61,43,42,255,931,1,1,1,0
0.3,0.91,0.27,166,66,43,39,255,931,1,1,1,0
0.31,0.9,0.26,166,61,43,42,255,931,1,1,1,0
0.31,0.92,0.22,166,59,43,39,255,931,1,1,1,0
0.31,0.91,0.25,164,62,47,40,255,930,1,1,1,0
0.3,0.9,0.24,164,64,42,42,255,935,1,1,1,0
0.32,0.91,0.28,168,62,45,33,255,931,1,1,1,0
0.32,0.9,0.27,164,64,45,39,255,929,1,1,1,0
0.32,0.91,0.26,159,61,45,42,255,931,1,1,1,0
0.31,0.91,0.26,161,61,45,39,255,931,1,1,1,0
0.31,0.9,0.24,161,57,45,40,255,931,1,1,1,0
0.31,0.92,0.26,159,59,43,39,255,929,1,1,1,0
0.33,0.91,0.24,157,62,47,40,255,932,1,1,1,0
0.33,0.9,0.25,157,61,48,40,255,935,1,1,1,0
0.32,0.91,0.25,164,61,47,39,255,931,1,1,1,0
0.32,0.91,0.24,154,62,47,39,255,930,1,1,1,0
0.32,0.9,0.24,154,59,45,42,255,931,1,1,1,0
0.32,0.89,0.25,159,61,47,39,255,931,1,1,1,0
0.34,0.92,0.25,159,62,47,39,255,931,1,1,1,0
0.32,0.9,0.23,159,62,39,39,255,929,1,1,1,0
0.34,0.91,0.23,159,62,47,43,255,933,1,1,1,0
0.32,0.89,0.23,157,61,50,39,255,935,1,1,1,0
0.34,0.9,0.21,159,62,47,39,255,931,1,1,1,0
0.32,0.92,0.21,157,64,47,39,255,931,1,1,1,0
0.33,0.9,0.2,159,59,47,40,255,931,1,1,1,0
0.32,0.9,0.22,159,62,50,40,255,931,1,1,1,0
0.34,0.93,0.09,159,61,47,40,255,931,1,1,1,0
0.31,0.93,0.16,159,64,42,39,255,930,1,1,1,0
0.28,0.91,0.16,143,64,48,42,255,931,1,1,1,0
0.35,0.9,0.16,145,62,51,39,255,931,1,1,1,0
0.28,0.93,0.2,150,66,47,40,255,931,1,1,1,0
0.38,0.91,0.24,154,64,48,40,255,932,1,1,1,0
0.36,0.92,0.19,152,56,48,40,255,931,1,1,1,0
0.33,0.91,0.21,152,64,51,40,255,930,1,1,1,0
0.34,0.92,0.2,152,64,47,40,255,931,1,1,1,0
0.34,0.91,0.19,152,64,42,40,255,930,1,1,1,0
0.34,0.91,0.21,154,64,48,40,255,932,1,1,1,0
0.34,0.92,0.19,150,64,50,39,255,931,1,1,1,0
0.34,0.92,0.18,152,67,48,40,253,931,1,1,1,0
0.34,0.91,0.2,157,64,50,40,255,931,1,1,1,0
0.34,0.9,0.2,152,57,48,40,255,931,1,1,1,0
0.35,0.91,0.2,152,66,50,42,253,929,1,1,1,0
0.35,0.91,0.2,152,69,48,43,255,933,1,1,1,0
