-0.28,0.69,0.62,160,227,45,43,61,1022,0,0,1,1
-0.29,0.69,0.62,160,237,41,45,61,1022,0,0,1,1
-0.29,0.71,0.61,160,237,43,43,61,1022,0,0,1,1
-0.27,0.70,0.61,148,235,45,45,59,1022,0,0,1,1
-0.28,0.67,0.63,163,234,45,39,63,1022,0,0,1,1
-0.32,0.67,0.61,167,235,43,46,61,1023,0,0,1,1
-0.27,0.66,0.67,165,239,41,48,61,1023,0,0,1,1
-0.28,0.69,0.62,163,235,40,46,63,1020,0,0,1,1
-0.28,0.69,0.63,163,235,48,45,63,1018,0,0,1,1
-0.29,0.68,0.64,172,234,50,45,63,1022,0,0,1,1
-0.30,0.68,0.64,165,227,45,46,63,1022,0,0,1,1
-0.27,0.68,0.63,165,239,43,45,61,1022,0,0,1,1
-0.29,0.69,0.64,160,239,43,45,63,1020,0,0,1,1
-0.28,0.68,0.64,153,235,45,45,59,1022,0,0,1,1
-0.29,0.69,0.65,167,235,45,42,61,1022,0,0,1,1
-0.29,0.69,0.63,172,235,45,45,66,1023,0,0,1,1
-0.28,0.68,0.66,165,235,41,45,63,1023,0,0,1,1
-0.27,0.70,0.64,165,235,40,45,63,1020,0,0,1,1
-0.27,0.68,0.65,165,235,48,45,64,1019,0,0,1,1
-0.28,0.68,0.64,167,234,45,45,70,1022,0,0,1,1
-0.27,0.71,0.66,167,230,47,46,64,1023,0,0,1,1
-0.29,0.68,0.65,165,239,45,45,61,1022,0,0,1,1
-0.28,0.69,0.63,165,239,47,45,63,1022,0,0,1,1
-0.27,0.68,0.66,160,237,48,45,59,1022,0,0,1,1
-0.26,0.68,0.67,167,237,48,42,63,1022,0,0,1,1
-0.25,0.68,0.65,175,235,48,45,68,1021,0,0,1,1
-0.25,0.69,0.65,167,237,50,43,64,1023,0,0,1,1
-0.25,0.69,0.64,165,237,41,46,64,1022,0,0,1,1
-0.23,0.69,0.65,172,237,48,45,66,1020,0,0,1,1
-0.24,0.69,0.65,167,239,48,48,64,1023,0,0,1,1
-0.26,0.69,0.66,165,237,40,48,64,1021,0,0,1,1
-0.23,0.69,0.66,170,237,48,49,64,1018,0,0,1,1
-0.24,0.69,0.67,167,237,53,45,64,1023,0,0,1,1
-0.24,0.66,0.66,172,235,50,39,66,1022,0,0,1,1
-0.22,0.67,0.66,167,237,50,45,68,1023,0,0,1,1
-0.24,0.68,0.65,167,237,55,42,70,1023,0,0,1,1
-0.25,0.66,0.67,167,237,50,40,66,1022,0,0,1,1
-0.24,0.66,0.67,165,237,50,49,64,1023,0,0,1,1
-0.25,0.66,0.66,167,239,45,46,66,1022,0,0,1,1
-0.26,0.66,0.67,167,237,48,46,72,1020,0,0,1,1
-0.28,0.67,0.68,175,239,50,46,66,1022,0,0,1,1
-0.26,0.66,0.68,167,234,52,46,66,1022,0,0,1,1
-0.26,0.66,0.67,160,237,50,49,63,1021,0,0,1,1
-0.08,0.59,0.81,167,237,52,46,66,1022,0,0,1,1
-0.10,0.59,0.81,175,237,55,46,66,1021,0,0,1,1
-0.51,0.72,0.30,167,230,52,46,70,1023,0,0,1,1
-0.60,0.71,0.34,163,237,55,51,64,1022,0,0,1,1
-0.57,0.68,0.35,165,241,52,46,66,1020,0,0,1,1
