0,1,2,3,4,5,6,7,8,9,10,11,12
0.04,0.38,-0.93,72,50,52,39,46,1023,0,0,0,0
0.07,0.39,-0.95,53,55,49,39,43,1023,0,0,0,0
0.06,0.41,-1.0,66,57,44,37,46,1023,0,0,0,0
0.02,0.42,-0.9,72,67,57,45,53,1023,0,0,0,0
0.1,0.4,-0.94,95,62,63,43,49,1023,0,0,0,0
0.03,0.39,-0.89,108,67,63,41,46,1023,0,0,0,0
0.05,0.4,-0.92,69,57,44,41,43,1023,0,0,0,0
0.06,0.37,-1.01,66,67,55,41,46,1023,0,0,0,0
0.19,0.38,-0.95,92,69,63,50,59,1023,0,0,0,0
0.16,0.37,-0.93,92,69,60,50,59,1023,0,0,0,0
0.0,0.38,-0.91,88,62,49,41,46,1023,0,0,0,0
-0.05,0.37,-0.94,85,69,63,47,56,1023,0,0,0,0
0.06,0.4,-0.92,92,67,55,50,56,1023,0,0,0,0
0.05,0.39,-0.92,82,65,49,47,53,1023,0,0,0,0
0.06,0.39,-0.92,92,67,57,50,56,1023,0,0,0,0
0.04,0.38,-1.0,95,69,57,52,56,1023,0,0,0,0
0.04,0.38,-0.93,114,67,55,54,56,1023,0,0,0,0
0.05,0.39,-0.94,108,69,52,52,56,1023,0,0,0,0
0.04,0.39,-0.95,92,67,57,52,53,1023,0,0,0,0
0.04,0.39,-0.96,95,69,57,50,56,1023,0,0,0,0
0.07,0.37,-0.94,85,72,63,50,53,1023,0,0,0,0
0.06,0.38,-0.95,88,72,60,52,56,1023,0,0,0,0
0.06,0.37,-0.96,95,72,60,52,56,1023,0,0,0,0
0.05,0.36,-0.93,98,72,60,52,56,1023,0,0,0,0
0.05,0.37,-0.97,98,74,60,52,53,1023,0,0,0,0
0.05,0.38,-0.97,105,72,65,54,62,1023,0,0,0,0
0.03,0.43,-0.95,88,76,63,54,59,1023,0,0,0,0
0.08,0.41,-0.92,69,76,65,54,62,1023,0,0,0,0
0.08,0.43,-0.96,59,76,65,54,59,1023,0,0,0,0
0.08,0.38,-0.97,66,79,65,54,62,1023,0,0,0,0
0.05,0.41,-0.9,69,79,57,52,59,1023,0,0,0,0
0.06,0.39,-0.92,118,76,68,58,71,1023,0,0,0,0
0.09,0.4,-0.93,124,79,73,60,74,1023,0,0,0,0
0.37,0.29,-0.89,121,72,73,60,74,1023,0,0,0,0
0.36,0.33,-0.94,128,72,68,60,77,1023,0,0,0,0
-0.02,0.38,-0.92,111,72,68,56,62,1023,0,0,0,0
-0.22,0.38,-0.94,85,79,73,56,65,1023,0,0,0,0
0.0,0.38,-1.01,95,84,71,58,65,1023,0,0,0,0
0.26,0.37,-0.92,98,81,68,58,68,1023,0,0,0,0
0.07,0.33,-0.99,105,84,73,60,65,1023,0,0,0,0
-0.02,0.42,-0.97,101,76,60,50,56,1023,0,0,0,0
-0.31,0.36,-0.89,111,76,71,54,62,1023,0,0,0,0
-0.15,0.38,-0.95,105,81,68,54,62,1023,0,0,0,0
0.08,0.45,-0.88,105,81,68,54,65,1023,0,0,0,0
-0.01,0.42,-0.94,108,81,71,56,62,1023,0,0,0,0
-0.02,0.36,-0.95,108,81,73,56,62,1023,0,0,0,0
0.13,0.37,-0.94,111,79,73,56,65,1023,0,0,0,0
0.09,0.35,-0.95,124,81,82,58,71,1023,0,0,0,0
0.03,0.34,-0.96,114,84,79,60,77,1023,0,0,0,0
-0.01,0.41,-0.91,114,81,57,54,53,1023,0,0,0,0
-0.01,0.37,-0.89,118,84,65,58,65,1023,0,0,0,0
-0.04,0.36,-0.91,105,84,63,56,68,1023,0,0,0,0
-0.1,0.4,-0.92,114,84,65,58,68,1023,0,0,0,0
-0.03,0.41,-0.98,105,86,68,60,68,1023,0,0,0,0
-0.15,0.38,-0.92,101,88,71,60,71,1023,0,0,0,0
-0.15,0.36,-0.92,121,84,68,60,71,1023,0,0,0,0
-0.07,0.4,-0.93,121,86,65,62,71,1023,0,0,0,0
-0.01,0.4,-0.91,118,84,65,60,71,1023,0,0,0,0
-0.02,0.39,-0.93,118,81,73,56,59,1023,0,0,0,0
-0.02,0.4,-0.94,101,79,71,56,62,1023,0,0,0,0
-0.05,0.42,-0.93,108,84,71,58,65,1023,0,0,0,0
0.04,0.41,-0.96,95,81,71,60,62,1023,0,0,0,0
0.14,0.34,-0.95,101,84,73,60,68,1023,0,0,0,0
0.06,0.16,-1.02,105,86,76,58,65,1023,0,0,0,0
-0.01,0.27,-0.98,121,88,76,58,68,1022,0,0,0,0
0.06,0.36,-0.96,101,79,65,50,53,1023,0,0,0,0
-0.01,0.38,-0.96,108,84,60,45,53,1023,0,0,0,0
-0.12,0.38,-0.97,66,81,55,43,53,1023,0,0,0,0
0.05,0.32,-0.96,17,69,46,37,46,1023,0,0,0,0
-0.04,0.36,-0.91,82,79,63,52,59,1023,0,0,0,0
-0.03,0.41,-0.94,85,74,63,52,59,1023,0,0,0,0
0.08,0.37,-0.93,85,79,65,54,59,1023,0,0,0,0
0.01,0.4,-0.96,88,79,63,54,59,1023,0,0,0,0
0.03,0.37,-0.9,92,79,65,54,56,1023,0,0,0,0
0.01,0.42,-1.0,82,76,63,56,62,1023,0,0,0,0
-0.05,0.35,-0.87,69,86,63,56,65,1023,0,0,0,0
-0.01,0.4,-0.93,88,86,63,56,65,1023,0,0,0,0
-0.02,0.36,-0.93,56,86,63,54,62,1023,0,0,0,0
-0.06,0.33,-0.89,69,84,60,56,65,1023,0,0,0,0
-0.04,0.42,-0.93,75,81,60,56,65,1023,0,0,0,0
-0.07,0.4,-0.92,72,72,68,56,65,1023,0,0,0,0
-0.07,0.42,-0.93,66,69,71,54,62,1023,0,0,0,0
-0.07,0.42,-0.93,75,69,71,56,65,1023,0,0,0,0
-0.11,0.38,-0.94,82,72,73,58,68,1023,0,0,0,0
-0.11,0.37,-0.89,85,74,71,58,68,1023,0,0,0,0
-0.07,0.38,-0.98,88,72,71,58,71,1023,0,0,0,0
-0.07,0.39,-0.94,92,74,71,58,68,1023,0,0,0,0
-0.06,0.38,-0.95,85,72,71,58,65,1023,0,0,0,0
-0.05,0.36,-0.93,88,72,71,58,62,1023,0,0,0,0
-0.08,0.37,-0.95,85,74,71,58,62,1023,0,0,0,0
-0.04,0.37,-0.95,88,72,71,58,65,1023,0,0,0,0
-0.07,0.38,-0.93,88,72,73,58,62,1023,0,0,0,0
-0.11,0.33,-0.94,88,72,71,58,62,1023,0,0,0,0
-0.09,0.35,-0.95,88,72,71,58,62,1023,0,0,0,0
-0.11,0.36,-0.96,88,72,68,60,65,1023,0,0,0,0
-0.1,0.36,-0.93,88,72,68,58,65,1023,0,0,0,0
-0.43,0.22,0.89,229,255,255,223,255,931,1,1,1,1
-0.45,0.19,0.97,229,255,255,223,255,928,1,1,1,1
-0.42,0.25,0.75,229,255,255,226,255,931,1,1,1,1
-0.41,0.2,0.81,232,255,255,223,255,929,1,1,1,1
-0.38,0.22,0.83,232,255,255,226,255,931,1,1,1,1
-0.45,0.21,0.9,235,255,255,228,255,931,1,1,1,1
-0.51,0.24,0.86,213,255,255,228,255,931,1,1,1,1
-0.51,0.21,0.9,232,255,255,220,255,930,1,1,1,1
-0.47,0.23,0.88,232,255,255,228,255,930,1,1,1,1
-0.38,0.23,0.8,242,255,255,228,255,932,1,1,1,1
-0.42,0.15,0.88,229,255,255,235,255,932,1,1,1,1
-0.35,0.24,0.85,239,255,255,229,255,931,1,1,1,1
-0.13,0.26,0.82,235,255,250,234,255,934,1,1,1,1
-0.35,0.21,0.91,229,255,253,237,255,937,1,1,1,1
-0.35,0.21,0.85,232,255,251,237,255,931,1,1,1,1
-0.33,0.28,0.85,229,255,253,237,255,930,1,1,1,1
-0.41,0.19,0.89,226,255,215,218,255,928,1,1,1,1
-0.42,0.33,0.85,223,255,240,228,255,937,1,1,1,1
-0.37,0.2,0.89,226,255,231,231,255,930,1,1,1,1
-0.28,0.33,0.81,226,255,239,231,255,930,1,1,1,1
-0.39,0.21,0.86,220,255,239,231,255,928,1,1,1,1
-0.42,0.3,0.86,220,255,239,229,255,931,1,1,1,1
-0.28,0.23,0.72,226,255,237,231,255,930,1,1,1,1
-0.32,0.12,0.86,226,255,243,232,255,931,1,1,1,1
-0.53,0.03,0.87,226,255,242,232,255,931,1,1,1,1
-0.33,0.27,0.77,210,255,245,234,255,931,1,1,1,1
-0.38,0.28,0.89,223,255,247,231,255,930,1,1,1,1
-0.32,0.23,0.87,226,255,248,235,255,930,1,1,1,1
-0.37,0.29,0.85,226,255,250,235,255,932,1,1,1,1
-0.3,0.39,0.83,223,255,247,239,255,931,1,1,1,1
-0.47,0.08,0.88,232,255,248,231,255,932,1,1,1,1
-0.45,0.31,0.89,226,255,247,237,255,929,1,1,1,1
-0.48,0.22,0.98,226,255,245,235,255,932,1,1,1,1
-0.34,0.26,0.86,226,255,247,234,255,931,1,1,1,1
-0.32,0.22,0.81,226,255,247,234,255,931,1,1,1,1
-0.39,0.2,0.86,232,255,247,237,255,931,1,1,1,1
-0.38,0.27,0.86,226,255,248,235,255,932,1,1,1,1
-0.37,0.24,0.84,226,255,245,234,255,930,1,1,1,1
-0.34,0.25,0.88,226,255,248,235,255,931,1,1,1,1
-0.41,0.19,0.92,216,255,247,235,255,928,1,1,1,1
-0.34,0.22,0.89,223,255,248,234,255,935,1,1,1,1
-0.3,0.22,0.77,226,255,240,235,255,929,1,1,1,1
-0.32,0.24,0.8,226,255,248,235,255,931,1,1,1,1
-0.32,0.24,0.79,220,255,248,234,255,928,1,1,1,1
-0.33,0.22,0.87,223,255,250,232,255,931,1,1,1,1
-0.42,0.19,0.92,226,255,243,232,255,930,1,1,1,1
-0.47,0.14,0.98,226,255,250,235,255,930,1,1,1,1
-0.42,0.21,0.82,226,255,248,235,255,932,1,1,1,1
-0.41,0.11,0.92,220,255,248,229,255,931,1,1,1,1
-0.33,0.19,0.91,232,255,248,228,255,931,1,1,1,1
-0.37,0.21,0.89,226,255,247,237,255,930,1,1,1,1
-0.32,0.21,0.91,226,255,250,235,255,932,1,1,1,1
-0.42,0.16,0.92,223,255,248,239,255,931,1,1,1,1
-0.28,0.16,0.83,226,255,248,231,255,931,1,1,1,1
-0.43,0.22,0.99,226,255,248,237,255,934,1,1,1,1
-0.37,0.23,0.87,226,255,245,237,255,933,1,1,1,1
-0.37,0.21,0.86,229,255,247,235,255,931,1,1,1,1
-0.37,0.25,0.91,226,255,248,235,255,931,1,1,1,1
-0.34,0.21,0.82,226,255,248,235,255,930,1,1,1,1
-0.4,0.18,0.87,223,255,250,237,255,933,1,1,1,1
-0.33,0.25,0.83,226,255,248,235,255,931,1,1,1,1
-0.4,0.15,0.83,226,255,250,235,255,931,1,1,1,1
-0.36,0.19,0.83,220,255,248,235,255,928,1,1,1,1
-0.42,0.21,0.85,223,255,250,235,255,933,1,1,1,1
-0.46,0.18,0.94,226,255,243,234,255,929,1,1,1,1
-0.31,0.17,0.82,226,255,251,235,255,931,1,1,1,1
-0.39,0.23,0.87,229,255,250,235,255,931,1,1,1,1
-0.35,0.21,0.87,210,255,250,237,255,931,1,1,1,1
-0.34,0.26,0.82,229,255,250,231,255,931,1,1,1,1
-0.37,0.18,0.86,226,255,250,235,255,930,1,1,1,1
-0.37,0.22,0.86,226,255,251,235,255,932,1,1,1,1
-0.4,0.2,0.91,226,255,248,239,255,931,1,1,1,1
-0.4,0.2,0.88,226,255,250,235,255,931,1,1,1,1
-0.34,0.24,0.84,226,255,250,235,255,930,1,1,1,1
-0.36,0.27,0.87,226,255,248,239,255,935,1,1,1,1
-0.35,0.2,0.8,226,255,248,235,255,930,1,1,1,1
-0.4,0.22,0.9,226,255,250,235,255,931,1,1,1,1
-0.38,0.2,0.87,220,255,250,235,255,928,1,1,1,1
-0.4,0.25,0.85,223,255,255,235,255,932,1,1,1,1
-0.38,0.24,0.86,226,255,247,235,255,931,1,1,1,1
-0.53,0.12,1.04,226,255,251,237,255,929,1,1,1,1
-0.51,0.24,0.94,235,255,251,237,255,932,1,1,1,1
-0.44,0.22,0.84,216,255,250,240,255,931,1,1,1,1
-0.34,0.24,0.72,226,255,251,231,255,931,1,1,1,1
-0.46,0.15,0.83,229,255,250,239,255,934,1,1,1,1
-0.43,0.22,0.85,226,255,248,239,255,932,1,1,1,1
-0.3,0.4,0.83,220,255,250,237,255,931,1,1,1,1
-0.39,0.14,0.92,226,255,251,235,255,931,1,1,1,1
-0.31,0.15,0.73,226,255,251,240,255,931,1,1,1,1
-0.47,0.14,0.85,223,255,251,242,255,935,1,1,1,1
-0.53,0.2,0.89,226,255,248,240,255,929,1,1,1,1
-0.45,0.11,0.82,226,255,253,240,255,931,1,1,1,1
-0.44,0.17,0.83,220,255,251,240,255,928,1,1,1,1
-0.45,0.12,0.81,223,255,255,235,255,935,1,1,1,1
-0.46,0.18,0.83,226,255,245,239,255,931,1,1,1,1
-0.41,0.22,0.79,226,255,253,240,255,931,1,1,1,1
-0.54,0.11,0.92,223,255,251,240,255,930,1,1,1,1
-0.4,0.2,0.78,223,255,253,239,255,931,1,1,1,1
-0.43,0.15,0.86,226,255,251,237,255,931,1,1,1,1
-0.46,0.2,0.86,226,255,251,242,255,929,1,1,1,1
0.64,0.85,0.19,186,253,251,247,217,1019,0,1,0,0
0.26,0.95,-0.01,196,171,145,155,177,1016,0,1,1,0
-0.08,1.11,-0.04,49,217,223,211,205,1017,0,1,1,0
0.26,0.86,0.1,198,228,229,229,220,1021,0,1,1,0
0.24,0.99,0.05,208,241,245,247,237,1021,0,1,1,0
0.2,0.61,0.22,189,241,248,255,255,1022,0,1,1,0
0.03,0.92,0.21,201,246,248,253,251,1021,0,1,1,0
0.22,0.96,0.36,196,236,243,253,255,1020,0,1,1,0
0.08,1.04,0.45,186,241,248,255,255,1019,0,1,1,0
0.17,0.97,0.35,201,238,226,240,233,1021,0,1,1,0
0.16,0.96,0.32,198,223,220,230,230,1023,0,1,1,0
0.18,0.82,0.41,208,130,216,226,182,1016,0,1,1,0
0.15,0.96,0.36,169,222,231,237,210,1017,0,1,1,0
0.4,0.84,0.15,196,218,235,237,227,1020,0,1,1,0
-0.01,0.8,0.48,228,222,232,239,222,1020,0,1,1,0
0.16,0.88,0.34,223,225,234,237,222,1020,0,1,1,0
0.15,0.88,0.35,240,227,234,237,231,1022,0,1,1,0
0.15,0.84,0.34,245,227,235,240,231,1020,0,1,1,0
0.34,0.85,0.39,252,223,231,236,237,1019,0,1,1,0
0.15,0.92,0.36,255,233,240,253,251,1016,0,1,1,0
0.07,0.81,0.47,255,235,240,252,255,1018,0,1,1,0
0.14,0.76,0.53,235,227,232,246,253,1023,0,1,1,0
0.11,0.73,0.61,255,232,234,236,247,1020,0,1,1,0
0.41,0.68,0.34,245,232,231,236,250,1017,0,1,1,0
0.09,0.9,0.38,252,230,232,233,247,1020,0,1,0,0
0.18,0.91,0.25,255,227,231,234,251,1020,0,1,0,0
0.17,0.84,0.38,255,235,231,236,239,1020,0,1,0,0
0.15,0.78,0.54,240,235,232,237,251,1021,0,1,0,0
0.23,0.9,0.19,242,233,231,236,248,1021,0,1,0,0
-0.01,0.92,0.4,250,235,237,255,255,1020,0,1,1,0
0.23,0.92,0.31,255,236,242,255,255,1020,0,1,1,0
0.17,0.86,0.4,255,233,243,255,255,1016,0,1,1,0
0.12,0.82,0.46,237,233,239,250,255,1020,0,1,1,0
0.08,0.86,0.47,245,236,239,244,247,1020,0,1,0,0
0.16,0.84,0.36,245,238,240,249,248,1023,0,1,1,0
0.21,0.93,0.36,237,238,240,250,244,1021,0,1,0,0
0.12,0.93,0.44,233,240,237,255,255,1019,0,1,1,0
0.17,0.86,0.32,196,240,248,250,255,1020,0,1,1,0
0.14,0.82,0.5,235,236,248,255,255,1017,0,1,1,0
0.04,0.96,0.48,223,240,243,255,255,1020,0,1,1,0
0.23,0.95,0.29,225,238,243,247,253,1020,0,1,0,0
0.22,0.93,0.23,230,238,242,243,255,1023,0,1,0,0
0.22,0.91,0.34,233,238,247,247,255,1021,0,1,1,0
0.16,0.94,0.32,233,238,237,249,255,1020,0,1,1,0
0.16,0.92,0.31,235,238,248,247,255,1020,0,1,1,0
0.2,0.91,0.32,235,238,245,249,255,1020,0,1,1,0
0.22,0.91,0.31,235,236,243,252,255,1020,0,1,1,0
0.19,0.9,0.31,240,238,243,252,255,1021,0,1,1,0
0.19,0.93,0.32,235,236,242,250,255,1023,0,1,1,0
0.18,0.89,0.33,235,236,247,247,255,1021,0,1,1,0
0.19,0.93,0.31,237,236,240,247,255,1020,0,1,1,0
0.18,0.92,0.32,240,236,242,247,255,1020,0,1,1,0
0.17,0.93,0.3,242,236,242,246,255,1020,0,1,1,0
0.18,0.92,0.31,242,233,240,247,255,1020,0,1,1,0
0.2,0.91,0.31,245,236,243,246,255,1020,0,1,1,0
0.17,0.92,0.3,242,235,245,247,255,1020,0,1,1,0
0.19,0.91,0.3,242,235,242,246,255,1022,0,1,1,0
0.17,0.92,0.3,245,235,242,246,255,1020,0,1,1,0
0.16,0.93,0.3,245,235,242,244,255,1020,0,1,1,0
0.17,0.93,0.28,245,236,242,244,255,1021,0,1,1,0
0.19,0.92,0.3,245,232,242,246,255,1020,0,1,1,0
0.19,0.91,0.28,247,240,242,247,255,1020,0,1,1,0
0.2,0.93,0.29,245,236,242,247,255,1023,0,1,1,0
0.19,0.94,0.28,242,235,247,244,255,1022,0,1,1,0
0.18,0.93,0.29,247,236,239,246,255,1020,0,1,1,0
0.18,0.93,0.3,247,236,245,247,255,1020,0,1,0,0
0.19,0.94,0.29,250,236,245,249,255,1021,0,1,1,0
0.2,0.93,0.28,247,230,242,249,255,1021,0,1,1,0
0.17,0.94,0.3,247,235,243,249,255,1020,0,1,1,0
0.19,0.92,0.3,242,238,243,249,255,1022,0,1,1,0
0.2,0.93,0.28,245,236,247,247,255,1023,0,1,1,0
0.19,0.91,0.29,250,236,243,244,255,1018,0,1,1,0
0.21,0.93,0.29,247,236,243,250,255,1020,0,1,1,0
0.22,0.93,0.29,247,236,243,249,255,1021,0,1,1,0
0.18,0.93,0.29,247,230,242,249,255,1020,0,1,1,0
0.2,0.93,0.31,247,240,245,252,255,1020,0,1,1,0
0.2,0.92,0.3,245,236,245,252,255,1022,0,1,1,0
0.2,0.92,0.3,242,236,245,250,255,1023,0,1,1,0
0.2,0.92,0.3,250,236,245,249,255,1020,0,1,1,0
0.18,0.9,0.3,250,238,245,250,255,1018,0,1,1,0
0.2,0.94,0.29,250,241,242,250,255,1022,0,1,1,0
0.2,0.93,0.3,250,238,242,247,255,1021,0,1,1,0
0.2,0.92,0.29,250,236,243,249,255,1021,0,1,1,0
0.17,0.95,0.32,255,240,243,249,255,1016,0,1,1,0
0.19,0.93,0.31,250,236,242,250,255,1020,0,1,1,0
0.2,0.91,0.28,250,238,243,250,255,1020,0,1,1,0
0.19,0.93,0.28,250,240,243,255,255,1021,0,1,1,0
0.19,0.93,0.32,247,240,245,255,255,1021,0,1,1,0
0.26,0.92,0.32,228,236,245,255,255,1021,0,1,1,0
0.23,0.92,0.31,245,240,247,255,255,1021,0,1,1,0
0.26,0.9,0.3,245,238,247,255,255,1022,0,1,1,0
0.27,0.91,0.28,247,240,248,255,255,1021,0,1,1,0
0.27,0.89,0.32,245,238,248,253,255,1021,0,1,1,0
0.25,0.9,0.34,250,236,243,253,255,1018,0,1,1,0
0.26,0.9,0.34,252,240,247,253,255,1021,0,1,1,0
0.24,0.9,0.33,252,238,245,253,255,1023,0,1,1,0
0.25,0.9,0.34,255,236,247,253,255,1021,0,1,1,0
0.25,0.89,0.33,250,238,248,249,255,1021,0,1,1,0
0.24,0.89,0.31,252,240,237,250,255,1018,0,1,1,0
0.24,0.89,0.31,252,241,243,250,255,1021,0,1,0,0
0.03,0.97,0.13,60,176,242,36,30,1004,0,1,1,1
-0.06,0.95,0.2,67,168,235,41,32,1003,0,1,1,1
-0.01,0.97,0.17,65,159,233,42,35,1004,0,1,1,1
-0.02,0.97,0.17,62,154,231,44,37,1003,0,1,1,1
0.07,1.01,0.15,65,144,224,42,35,844,0,1,1,1
-0.06,0.96,0.19,70,151,224,45,39,1004,0,1,1,1
-0.04,0.97,0.17,72,151,222,47,39,1004,0,1,1,1
-0.07,1.0,0.14,72,153,218,45,39,1004,0,1,1,1
-0.01,0.95,0.22,72,154,220,48,39,1004,0,1,1,1
0.1,0.91,0.28,75,156,220,48,41,1004,0,1,1,1
-0.15,0.94,0.3,72,156,220,48,39,1004,0,1,1,1
-0.07,0.97,0.22,75,156,222,50,41,1004,0,1,1,1
-0.02,0.94,0.23,75,156,227,50,41,1004,0,1,1,1
-0.06,0.97,0.21,75,151,224,51,41,1004,0,1,1,1
-0.07,0.98,0.22,77,149,224,51,41,1004,0,1,1,1
-0.05,0.94,0.25,77,149,222,50,41,1004,0,1,1,1
-0.05,0.97,0.24,77,149,224,51,41,1004,0,1,1,1
-0.04,0.95,0.23,77,149,224,51,41,1004,0,1,1,1
-0.05,0.94,0.26,83,149,222,51,41,1003,0,1,1,1
-0.02,0.93,0.3,80,149,222,51,41,1004,0,1,1,1
-0.05,0.92,0.32,83,149,220,51,42,1003,0,1,1,1
-0.02,0.94,0.27,85,149,215,51,41,1004,0,1,1,1
-0.02,0.94,0.31,88,151,218,52,42,1004,0,1,1,1
-0.01,0.94,0.31,90,151,216,52,41,1004,0,1,1,1
-0.03,0.9,0.36,93,149,215,52,41,1004,0,1,1,1
0.06,0.95,0.31,90,149,215,52,42,1003,0,1,1,1
0.08,0.93,0.3,90,148,216,52,42,1004,0,1,1,1
-0.05,0.88,0.4,93,148,215,52,41,1004,0,1,1,1
-0.13,0.88,0.4,93,148,213,52,42,1004,0,1,1,1
-0.44,0.97,0.2,95,149,213,52,41,1004,0,1,1,1
-0.32,0.92,0.21,95,149,213,52,42,1004,0,1,1,1
-0.31,0.87,0.25,95,151,215,52,42,1003,0,1,1,1
-0.31,0.91,0.23,98,151,213,54,41,1004,0,1,1,1
-0.1,0.96,0.2,95,151,213,54,42,1003,0,1,1,1
-0.12,0.95,0.22,95,151,213,54,42,1004,0,1,1,1
-0.39,0.91,0.14,95,151,215,54,42,1004,0,1,1,1
-0.35,0.89,0.2,98,151,213,54,42,1004,0,1,1,1
-0.33,0.9,0.17,98,151,213,54,42,1004,0,1,1,1
-0.34,0.9,0.2,98,153,213,54,42,1004,0,1,1,1
-0.3,0.9,0.19,98,151,211,54,42,1004,0,1,1,1
-0.31,0.91,0.2,98,148,207,55,42,1004,0,1,1,1
-0.32,0.91,0.21,98,148,206,55,44,1004,0,1,1,1
-0.3,0.91,0.19,98,148,207,55,44,1004,0,1,1,1
-0.2,0.92,0.23,98,148,207,55,42,1004,0,1,1,1
-0.23,0.95,0.01,101,148,209,55,42,1004,0,1,1,1
-0.28,0.94,0.02,98,148,209,55,44,1004,0,1,1,1
-0.31,0.91,0.08,95,148,209,55,44,1004,0,1,1,0
-0.29,0.92,0.1,98,148,207,55,44,1004,0,1,1,0
-0.27,0.92,0.14,98,148,207,55,44,1004,0,1,1,0
-0.29,0.91,0.15,98,149,207,55,42,1004,0,1,1,0
-0.28,0.94,0.13,95,149,209,57,44,1003,0,1,1,0
-0.15,0.93,0.06,95,149,206,55,42,1004,0,1,1,0
-0.28,0.94,0.16,98,149,207,57,44,1004,0,1,1,0
-0.27,0.95,0.14,98,149,207,55,44,1004,0,1,1,0
-0.25,0.92,0.16,98,148,207,57,44,1004,0,1,1,0
-0.26,0.93,0.14,98,148,207,55,44,1004,0,1,1,0
-0.28,0.93,0.14,98,148,207,57,44,1004,0,1,1,0
-0.26,0.94,0.13,101,141,209,57,44,1004,0,1,1,0
-0.26,0.91,0.18,101,143,209,57,44,1004,0,1,1,0
-0.25,0.93,0.16,101,143,209,55,44,1003,0,1,1,0
-0.25,0.94,0.15,101,143,209,55,44,1004,0,1,1,0
-0.28,0.95,0.15,101,143,209,57,44,1004,0,1,1,0
-0.26,0.92,0.17,101,143,207,55,44,1004,0,1,1,0
-0.28,0.93,0.17,101,144,209,55,44,1004,0,1,1,0
-0.22,0.96,0.13,101,143,211,55,44,1004,0,1,1,1
-0.22,0.93,0.16,101,139,200,57,46,1004,0,1,0,1
-0.24,0.91,0.2,103,134,169,61,61,1004,0,1,1,1
-0.23,0.92,0.18,95,143,182,51,47,1004,0,1,1,1
-0.2,0.96,0.11,95,144,182,52,49,1004,0,1,1,1
-0.2,0.93,0.15,98,144,182,54,51,1003,0,1,1,1
-0.26,0.95,0.15,98,144,184,52,51,1004,0,1,1,1
-0.25,0.96,0.13,98,144,184,52,51,1004,0,1,1,1
-0.24,0.95,0.16,98,144,184,52,51,1004,0,1,1,1
-0.22,0.93,0.16,98,146,184,52,49,1004,0,1,1,1
-0.21,0.95,0.13,101,146,184,52,46,1003,0,1,1,1
-0.23,0.95,0.18,98,146,182,54,47,1003,0,1,1,1
-0.22,0.93,0.18,98,146,182,52,49,1004,0,1,1,1
-0.21,0.94,0.17,98,146,180,52,47,1004,0,1,1,1
-0.22,0.96,0.16,101,146,180,52,47,1004,0,1,1,1
-0.24,0.95,0.18,98,144,182,52,47,1004,0,1,1,1
-0.12,0.95,0.15,101,146,184,52,49,1004,0,1,1,1
-0.19,0.95,0.14,103,146,184,54,49,1004,0,1,1,1
-0.22,0.93,0.14,103,146,184,54,49,1004,0,1,1,1
-0.23,0.96,0.13,101,146,184,54,49,1004,0,1,1,1
-0.25,0.92,0.14,103,146,187,54,49,1004,0,1,1,1
-0.19,0.96,0.11,101,146,187,54,49,1004,0,1,1,1
-0.18,0.92,0.13,103,146,187,52,49,1004,0,1,1,1
-0.19,0.96,0.1,106,148,189,52,49,1004,0,1,1,1
-0.22,0.95,0.12,106,146,189,54,49,1004,0,1,1,1
-0.16,0.97,0.11,106,148,189,54,49,1004,0,1,1,1
-0.21,0.94,0.15,103,148,189,54,49,1004,0,1,1,1
-0.25,0.95,0.07,106,148,189,52,49,1004,0,1,1,1
-0.23,0.93,0.12,103,148,189,52,51,1004,0,1,1,1
-0.22,0.94,0.12,103,148,189,54,51,1004,0,1,1,1
-0.25,0.94,0.13,106,148,189,54,49,1004,0,1,1,1
-0.19,0.93,0.12,106,148,189,52,49,1004,0,1,1,1
-0.22,0.93,0.14,106,148,189,52,51,1004,0,1,1,1
-0.23,0.95,0.14,106,148,191,52,49,1004,0,1,1,1
-0.22,0.94,0.05,106,148,189,52,49,1004,0,1,1,1
-0.31,0.91,0.06,106,149,189,52,51,1004,0,1,1,1
-0.39,0.39,0.82,38,255,26,41,34,1023,0,0,1,1
-0.35,0.35,0.84,40,247,26,41,36,1023,0,0,1,1
-0.31,0.36,0.86,40,252,28,43,36,1023,0,0,1,1
-0.33,0.35,0.84,40,253,28,43,37,1023,0,0,1,1
-0.37,0.34,0.86,43,255,28,44,39,1023,0,0,1,1
-0.33,0.35,0.85,40,255,30,44,37,1023,0,0,1,1
-0.35,0.34,0.86,43,255,30,44,37,1023,0,0,1,1
-0.35,0.34,0.84,43,255,31,44,39,1023,0,0,1,1
-0.33,0.35,0.83,43,255,31,44,39,1022,0,0,1,1
-0.36,0.35,0.85,43,255,31,44,39,1022,0,0,1,1
-0.37,0.33,0.86,43,255,31,44,39,1023,0,0,1,1
-0.32,0.31,0.89,43,255,33,44,41,1023,0,0,1,1
-0.04,0.31,0.92,43,255,33,44,39,1023,0,0,1,1
-0.08,0.33,0.93,40,255,33,46,39,1023,0,0,1,1
-0.05,0.39,0.89,40,255,33,46,39,1023,0,0,1,1
-0.25,0.12,0.95,40,255,33,46,41,1023,0,0,1,1
-0.22,0.17,0.91,40,255,33,46,41,1023,0,0,1,1
-0.03,0.41,0.83,40,255,33,46,41,1023,0,0,1,1
-0.08,0.5,0.84,40,255,33,46,41,1023,0,0,1,1
